Dataset,year,time,lat,lon,temp,CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],depth,oxy18,DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,salinity,CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
LOCEAN_Wisotopes-V5,27/09/2013,20:40:00,61.57,-28.19,8.85,2.0,5.0,4.952193137,,4.952193137,0.34,1.0,1,VSMOW and GISP,34.948,2.0,,,WESTERKAD,WESTERKAD,,,,0.0,,,,False,False,,False,0.038256796879254956,0.02611672452344371
LOCEAN_Wisotopes-V5,27/09/2013,22:34:00,61.27,-28.78,,9.0,5.0,4.952308458,,4.952308458,0.3,1.0,1,VSMOW and GISP,34.912,2.0,,,WESTERKAD,WESTERKAD,,,,0.0,,,,False,False,,False,0.0424257099313335,0.03298521645872087
LOCEAN_Wisotopes-V5,28/09/2013,02:02:00,60.7,-29.83,8.61,2.0,5.0,4.952529689,,4.952529689,0.12,2.0,2,VSMOW and GISP,34.808,2.0,,,WESTERKAD,WESTERKAD,,,,0.0,,,,False,False,,False,0.03809523132710797,0.026667657527021833
LOCEAN_Wisotopes-V5,07/01/2014,14:00:00,62.45,-26.44,,9.0,5.0,4.951859448,,4.951859448,0.38,2.0,2,VSMOW and GISP,35.12,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.039902287742357476,0.028790925115958422
LOCEAN_Wisotopes-V5,07/01/2014,15:00:00,62.25,-26.86,7.22,2.0,5.0,4.951934676,,4.951934676,0.39,2.0,2,VSMOW and GISP,35.112,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.03922200117163763,0.03439768494494642
LOCEAN_Wisotopes-V5,07/01/2014,16:30:00,61.99,-27.4,,9.0,5.0,4.952033013,,4.952033013,0.4,2.0,2,VSMOW and GISP,35.097,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.03876961499021731,0.03308105908970712
LOCEAN_Wisotopes-V5,07/01/2014,17:55:00,61.74,-27.9,7.15,2.0,5.0,4.952128137,,4.952128137,0.43,2.0,2,VSMOW and GISP,35.138,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.04358471410684746,0.038975514291473015
LOCEAN_Wisotopes-V5,07/01/2014,19:15:00,61.5,-28.39,,9.0,5.0,4.952219975,,4.952219975,0.45,2.0,2,VSMOW and GISP,35.114,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.052317148321118376,0.0502967944188661
LOCEAN_Wisotopes-V5,07/01/2014,20:25:00,61.3,-28.75,7.27,2.0,5.0,4.952296891,,4.952296891,0.38,2.0,2,VSMOW and GISP,35.122,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.055577080458286354,0.052351830795108856
LOCEAN_Wisotopes-V5,07/01/2014,21:50:00,61.06,-29.28,,9.0,5.0,4.952389643,,4.952389643,0.38,2.0,2,VSMOW and GISP,35.072,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.052590243332394995,0.05180668812801556
LOCEAN_Wisotopes-V5,07/01/2014,23:00:00,60.84,-29.71,7.04,2.0,5.0,4.952475097,,4.952475097,0.29,2.0,2,VSMOW and GISP,34.973,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.04981886044919944,0.056464414049153804
LOCEAN_Wisotopes-V5,08/01/2014,03:15:00,60.08,-31.16,6.79,2.0,5.0,4.952773397,,4.952773397,0.32,2.0,2,VSMOW and GISP,35.077,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.07204859915267599,0.06907814482286478
LOCEAN_Wisotopes-V5,02/04/2014,18:00:00,63.32,-24.69,6.93,2.0,5.0,4.951536513,,4.951536513,0.4,2.0,2,VSMOW and GISP,35.143,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.008702095377329735,0.014516011264194089
LOCEAN_Wisotopes-V5,03/04/2014,03:00:00,61.58,-28.25,7.19,2.0,5.0,4.952189307,,4.952189307,0.4,2.0,2,VSMOW and GISP,35.101,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.028123463172058175,0.04635526959030954
LOCEAN_Wisotopes-V5,03/04/2014,10:00:00,60.11,-30.49,7.03,2.0,5.0,4.952761533,,4.952761533,0.39,2.0,2,VSMOW and GISP,35.09,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.03595470224424724,0.06127401488707268
LOCEAN_Wisotopes-V5,18/07/2014,17:51:00,63.45,-24.27,10.7,2.0,5.0,4.951488871,,4.951488871,0.4,2.0,2,VSMOW and GISP,35.064,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,-0.00018893770420926176,0.016254168071172914
LOCEAN_Wisotopes-V5,18/07/2014,21:28:00,62.72,-25.89,10.79,2.0,5.0,4.951758472,,4.951758472,0.35,2.0,2,VSMOW and GISP,35.08,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.0140995090682602,0.03752438316597174
LOCEAN_Wisotopes-V5,18/07/2014,22:33:00,62.5,-26.34,10.75,2.0,5.0,4.951840698,,4.951840698,0.31,2.0,2,VSMOW and GISP,35.026,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.017850697643218522,0.021812757536313454
LOCEAN_Wisotopes-V5,19/07/2014,07:35:00,60.68,-30.0,10.93,2.0,5.0,4.952537501,,4.952537501,0.26,2.0,2,VSMOW and GISP,34.979,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.02901476499833621,0.05335057097707271
LOCEAN_Wisotopes-V5,19/07/2014,10:47:00,60.02,-31.22,10.95,2.0,5.0,4.952797147,,4.952797147,0.25,2.0,2,VSMOW and GISP,34.923,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.03243958309462465,0.07120152273085692
LOCEAN_Wisotopes-V5,08/10/2014,21:35:00,63.48,-24.3,,9.0,5.0,4.9514779,,4.9514779,0.3,2.0,2,VSMOW and GISP,35.054,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,-0.009026715636469684,0.02121822336167459
LOCEAN_Wisotopes-V5,09/10/2014,10:05:00,61.3,-28.76,,9.0,5.0,4.952296891,,4.952296891,0.26,2.0,2,VSMOW and GISP,34.936,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.0312059889980721,0.03648527206820451
LOCEAN_Wisotopes-V5,09/10/2014,11:47:00,60.99,-29.38,9.76,2.0,5.0,4.952416789,,4.952416789,0.39,2.0,2,VSMOW and GISP,35.14,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.027195940455681314,0.03458378945509907
LOCEAN_Wisotopes-V5,05/01/2015,18:34:00,63.2,-27.27,6.73,2.0,5.0,4.951580633,,4.951580633,0.32,2.0,2,VSMOW and GISP,35.129,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.0010483273009892408,0.034503136816262756
LOCEAN_Wisotopes-V5,06/01/2015,00:45:00,62.62,-29.45,6.91,2.0,5.0,4.951795792,,4.951795792,0.38,2.0,2,VSMOW and GISP,35.144,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.0197570359744651,0.06803783896571369
LOCEAN_Wisotopes-V5,06/01/2015,10:00:00,61.77,-32.58,6.11,2.0,5.0,4.952116693,,4.952116693,0.39,2.0,2,VSMOW and GISP,35.072,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.026108004879132948,0.08509259391813863
LOCEAN_Wisotopes-V5,06/01/2015,14:55:00,61.3,-34.8,5.01,2.0,5.0,4.952296891,,4.952296891,0.26,2.0,2,VSMOW and GISP,34.963,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.017324068611864227,0.03131781994746423
LOCEAN_Wisotopes-V5,15/04/2015,22:07:00,63.22,-24.49,6.4,2.0,5.0,4.95157327,,4.95157327,0.37,2.0,2,VSMOW and GISP,35.185,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.010276928209727426,0.019134821433542604
LOCEAN_Wisotopes-V5,16/04/2015,08:20:00,61.04,-27.49,6.59,2.0,5.0,4.952397395,,4.952397395,0.41,2.0,2,VSMOW and GISP,35.144,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.006161659657042362,0.016404694368176806
LOCEAN_Wisotopes-V5,16/04/2015,12:10:00,60.22,-28.55,7.0,2.0,5.0,4.952718092,,4.952718092,0.41,2.0,2,VSMOW and GISP,35.186,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.003473917341880523,0.005782597835098177
LOCEAN_Wisotopes-V5,25/06/2015,04:57:00,63.65,-23.92,8.53,2.0,5.0,4.951415893,,4.951415893,0.34,2.0,2,VSMOW and GISP,35.152,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,-0.0030032625452013763,0.02503415154660968
LOCEAN_Wisotopes-V5,25/06/2015,14:21:00,61.88,-27.65,7.87,2.0,5.0,4.952074799,,4.952074799,0.38,2.0,2,VSMOW and GISP,35.108,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.019922247138277588,0.030284533924341956
LOCEAN_Wisotopes-V5,25/06/2015,21:38:00,60.5,-30.33,7.0,2.0,5.0,4.95260796,,4.95260796,0.33,2.0,2,VSMOW and GISP,35.054,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.02780605715232791,0.06893571399546189
LOCEAN_Wisotopes-V5,03/09/2015,17:10:00,63.58,-24.6,10.49,2.0,5.0,4.951441392,,4.951441392,0.43,2.0,2,VSMOW and GISP,35.149,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.01301129356594977,0.019154018157695605
LOCEAN_Wisotopes-V5,04/09/2015,00:57:00,62.41,-28.03,9.9,2.0,5.0,4.951874465,,4.951874465,0.37,1.0,1,VSMOW and GISP,35.065,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.016080280833034206,0.027498352624837855
LOCEAN_Wisotopes-V5,04/09/2015,08:27:00,61.26,-31.33,9.36,2.0,5.0,4.952312315,,4.952312315,0.3,2.0,2,VSMOW and GISP,34.95,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.032636061131370915,0.05101119304545295
LOCEAN_Wisotopes-V5,18/12/2015,23:00:00,63.52,-25.49,7.07,2.0,5.0,4.951463285,,4.951463285,0.37,2.0,2,VSMOW and GISP,35.169,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.013852782728051372,0.01540199743247657
LOCEAN_Wisotopes-V5,19/12/2015,04:23:00,62.79,-28.42,7.08,2.0,5.0,4.951732403,,4.951732403,0.39,2.0,2,VSMOW and GISP,35.123,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.008325148998781833,0.07215951401466193
LOCEAN_Wisotopes-V5,19/12/2015,14:10:00,61.49,-33.19,4.7,2.0,5.0,4.952223813,,4.952223813,0.31,2.0,2,VSMOW and GISP,34.928,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.018500375255061638,0.059876999257310576
LOCEAN_Wisotopes-V5,19/12/2015,19:23:00,60.79,-35.51,4.32,2.0,5.0,4.952494575,,4.952494575,0.23,2.0,2,VSMOW and GISP,34.918,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.007984096433742625,0.02142810744406106
LOCEAN_Wisotopes-V5,01/04/2016,18:10:00,63.39,-24.49,6.4,2.0,5.0,4.95151084,,4.95151084,0.39,2.0,2,VSMOW and GISP,35.143,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.009306378717239347,0.020736282259222385
LOCEAN_Wisotopes-V5,01/04/2016,19:50:00,63.29,-24.7,6.6,2.0,5.0,4.95154753,,4.95154753,0.3,2.0,2,VSMOW and GISP,35.141,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.008400348697763332,0.013617298404274598
LOCEAN_Wisotopes-V5,01/04/2016,21:25:00,62.98,-25.2,6.7,2.0,5.0,4.951661874,,4.951661874,0.4,2.0,2,VSMOW and GISP,35.139,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.008669530780908357,0.03482799307275238
LOCEAN_Wisotopes-V5,02/04/2016,05:33:00,61.49,-27.83,6.67,2.0,5.0,4.952223813,,4.952223813,0.26,2.0,2,VSMOW and GISP,35.12,2.0,,,SKOGAFOSS,SKOGAFOSS,,,,0.0,,,,False,False,,False,0.027914514627037333,0.03408487668169673
LOCEAN_Wisotopes-V5,21/07/2016,09:55:00,62.14,-27.04,,9.0,5.0,4.951976206,,4.951976206,0.18,2.0,2,VSMOW and GISP,34.893,2.0,,,BRUARFOSS,BRUARFOSS,,,,0.0,,,,False,False,,False,0.01369436204361728,0.02372635281978839
LOCEAN_Wisotopes-V5,21/07/2016,15:55:00,61.1,-29.22,10.5,2.0,5.0,4.95237415,,4.95237415,0.13,1.0,1,VSMOW and GISP,34.766,2.0,,,BRUARFOSS,BRUARFOSS,,,,0.0,,,,False,False,,False,0.025375632704072372,0.04132826985633432
LOCEAN_Wisotopes-V5,30/09/2016,10:55:00,63.23,-24.8,9.4,2.0,5.0,4.95156959,,4.95156959,0.3,2.0,2,VSMOW and GISP,35.019,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.012941285912477937,0.011984368205038362
LOCEAN_Wisotopes-V5,30/09/2016,13:45:00,62.78,-25.76,9.4,2.0,5.0,4.951736124,,4.951736124,0.26,2.0,2,VSMOW and GISP,35.12,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.01938449643122436,0.03066898177900724
LOCEAN_Wisotopes-V5,30/09/2016,16:54:00,62.31,-26.72,9.4,2.0,5.0,4.951912069,,4.951912069,0.22,2.0,2,VSMOW and GISP,35.05,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.03445200192963491,0.014468912978183082
LOCEAN_Wisotopes-V5,30/09/2016,20:06:00,61.84,-27.69,9.4,2.0,5.0,4.952090021,,4.952090021,0.18,2.0,2,VSMOW and GISP,34.9,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.03428959750377128,0.016688347604203065
LOCEAN_Wisotopes-V5,30/09/2016,23:27:00,61.33,-28.68,9.0,2.0,5.0,4.952285331,,4.952285331,0.18,2.0,2,VSMOW and GISP,34.871,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.04241583095654922,0.03319922222120093
LOCEAN_Wisotopes-V5,01/10/2016,04:25:00,60.74,-30.32,8.5,2.0,5.0,4.952514075,,4.952514075,0.2,2.0,2,VSMOW and GISP,34.93,2.0,,,REYKJAFOS,REYKJAFOS,,,,0.0,,,,False,False,,False,0.023994117005076945,0.05136316590380526
LOCEAN_Wisotopes-V5,23/11/2017,10:16:00,62.55,-26.02,7.15,2.0,5.0,4.951821971,,4.951821971,0.14,2.0,2,VSMOW and GISP,34.986,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.027944659693611863,0.04022211793048175
LOCEAN_Wisotopes-V5,23/11/2017,13:05:00,62.01,-27.28,7.05,2.0,5.0,4.952025427,,4.952025427,0.25,2.0,2,VSMOW and GISP,34.941,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.030264321870615313,0.030195506690839542
LOCEAN_Wisotopes-V5,23/11/2017,16:01:00,61.45,-28.33,6.85,2.0,5.0,4.952239172,,4.952239172,0.29,2.0,2,VSMOW and GISP,34.981,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.043634057318062934,0.029850687407707566
LOCEAN_Wisotopes-V5,23/11/2017,19:00:00,60.92,-29.33,6.75,2.0,5.0,4.952443976,,4.952443976,0.22,2.0,2,VSMOW and GISP,34.925,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.043295547612373746,0.03491924120564554
LOCEAN_Wisotopes-V5,23/11/2017,22:00:00,60.37,-30.39,5.65,2.0,5.0,4.952659013,,4.952659013,0.22,2.0,2,VSMOW and GISP,34.698,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.045240058069625055,0.05645943241466754
LOCEAN_Wisotopes-V5,11/02/2018,16:44:00,66.25,-27.66,-0.5,2.0,5.0,4.950503705,,4.950503705,-0.02,2.0,2,VSMOW and GISP,34.17,2.0,,,ICELAND,ICELAND,,,,0.0,,,,False,False,,False,-0.16992675344259195,-0.0616358740046136
LOCEAN_Wisotopes-V5,11/02/2018,15:20:00,66.3,-27.83,-0.83,2.0,5.0,4.950486855,,4.950486855,-0.06,2.0,2,VSMOW and GISP,34.11,2.0,,,ICELAND,ICELAND,,,,0.0,,,,False,False,,False,-0.19046585319394932,-0.02819470903400181
LOCEAN_Wisotopes-V5,08/03/2018,20:59:00,63.8,-23.49,6.48,2.0,5.0,4.951361414,,4.951361414,0.35,2.0,2,VSMOW and GISP,34.994,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.009228514325365127,0.024283521799615404
LOCEAN_Wisotopes-V5,09/03/2018,01:56:00,62.74,-25.42,7.08,2.0,5.0,4.951751019,,4.951751019,0.33,2.0,2,VSMOW and GISP,35.038,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.031721638786680086,0.03496888847724437
LOCEAN_Wisotopes-V5,09/03/2018,07:25:00,61.59,-27.29,7.08,2.0,5.0,4.952185477,,4.952185477,0.35,2.0,2,VSMOW and GISP,35.035,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.03672514200693745,0.03412325042407803
LOCEAN_Wisotopes-V5,09/03/2018,11:25:00,60.78,-28.7,7.27,2.0,5.0,4.952498474,,4.952498474,0.37,2.0,2,VSMOW and GISP,35.045,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.039753817355620766,0.038444666655699344
LOCEAN_Wisotopes-V5,09/03/2018,14:40:00,60.15,-29.82,5.77,2.0,5.0,4.952745725,,4.952745725,0.32,2.0,2,VSMOW and GISP,34.928,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.04231525232627465,0.043175467711246564
LOCEAN_Wisotopes-V5,21/06/2018,09:20:00,63.47,-24.35,9.88,2.0,5.0,4.951481556,,4.951481556,0.32,2.0,2,VSMOW and GISP,35.02,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,-0.0005736638479720859,0.01906774657731036
LOCEAN_Wisotopes-V5,21/06/2018,12:30:00,62.89,-25.54,9.18,2.0,5.0,4.951695241,,4.951695241,0.38,2.0,2,VSMOW and GISP,35.051,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.0034908655269227282,0.04123346698608352
LOCEAN_Wisotopes-V5,21/06/2018,15:50:00,62.41,-26.7,,9.0,5.0,4.951874465,,4.951874465,0.23,2.0,2,VSMOW and GISP,34.962,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.017558039546127977,0.021293421129290207
LOCEAN_Wisotopes-V5,21/06/2018,19:05:00,62.19,-27.81,9.68,2.0,5.0,4.951957315,,4.951957315,0.29,2.0,2,VSMOW and GISP,34.947,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.012424384527204414,0.03753983669325117
LOCEAN_Wisotopes-V5,21/06/2018,22:05:00,62.01,-28.86,,9.0,5.0,4.952025427,,4.952025427,0.26,2.0,2,VSMOW and GISP,34.941,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.01954747779831656,0.06531032596558276
LOCEAN_Wisotopes-V5,22/06/2018,00:53:00,61.75,-29.84,,9.0,5.0,4.952124322,,4.952124322,0.31,2.0,2,VSMOW and GISP,34.94,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.025653240169924773,0.05969764902024995
LOCEAN_Wisotopes-V5,22/06/2018,09:53:00,60.62,-32.21,,9.0,5.0,4.952560958,,4.952560958,0.26,1.0,1,VSMOW and GISP,34.908,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.020059058394828747,0.06319523048749084
LOCEAN_Wisotopes-V5,22/06/2018,11:32:00,60.3,-32.69,,9.0,5.0,4.95268656,,4.95268656,0.26,1.0,1,VSMOW and GISP,34.843,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.012459022343912534,0.06853618761256838
LOCEAN_Wisotopes-V5,05/10/2018,05:50:00,63.74,-23.78,8.8,2.0,5.0,4.951383179,,4.951383179,0.33,2.0,2,VSMOW and GISP,34.966,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,-0.014418283440854092,0.03497534306397209
LOCEAN_Wisotopes-V5,05/10/2018,08:43:00,63.15,-25.01,9.2,2.0,5.0,4.951599057,,4.951599057,0.28,2.0,2,VSMOW and GISP,34.993,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,-0.008847108086294781,0.01859007499187973
LOCEAN_Wisotopes-V5,05/10/2018,11:39:00,62.58,-26.22,9.4,2.0,5.0,4.951810746,,4.951810746,0.29,2.0,2,VSMOW and GISP,34.93,2.0,,,SELFOSS,SELFOSS,,,,0.0,,,,False,False,,False,0.015543034897191674,0.023545886449563937
