Dataset,year,time,lat,lon,temp,CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],depth,oxy18,DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,salinity,CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.5873,,609.955,602.678925,,602.678925,0.207,2.0,2,VSMOW and GISP,34.8549,2.0,34.8542,2.0,18SN20160922,16,,361,1.0,6.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.8198,,508.153,502.2141792,,502.2141792,0.207,2.0,2,VSMOW and GISP,34.8488,2.0,34.8495,2.0,18SN20160922,16,,362,1.0,7.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.8145,,481.57,475.9723031,,475.9723031,0.204,2.0,2,VSMOW and GISP,34.8377,2.0,34.837,2.0,18SN20160922,16,,363,1.0,8.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.715,,376.876,372.5892182,,372.5892182,0.178,2.0,2,VSMOW and GISP,34.7973,2.0,34.7972,2.0,18SN20160922,16,,364,1.0,9.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.518,,331.211,327.4797115,,327.4797115,0.11,2.0,2,VSMOW and GISP,34.7338,2.0,34.7256,2.0,18SN20160922,16,,365,1.0,10.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-0.2418,,265.63,262.6791194,,262.6791194,-0.154,2.0,2,VSMOW and GISP,34.4407,2.0,34.4279,2.0,18SN20160922,16,,366,1.0,11.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-0.7776,,235.3,232.7031139,,232.7031139,-0.5,2.0,2,VSMOW and GISP,34.1663,2.0,34.137,2.0,18SN20160922,16,,367,1.0,12.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.1479,,214.968,212.6059607,,212.6059607,-1.002,2.0,2,VSMOW and GISP,33.7866,2.0,33.728,2.0,18SN20160922,16,,368,1.0,13.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.4708,,166.624,164.8124363,,164.8124363,-1.551,2.0,2,VSMOW and GISP,32.9486,2.0,32.9017,2.0,18SN20160922,16,,370,1.0,15.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.4148,,139.338,137.8322004,,137.8322004,-1.597,2.0,2,VSMOW and GISP,32.6491,2.0,32.6441,2.0,18SN20160922,16,,371,1.0,16.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.3156,,109.088,107.9170148,,107.9170148,-1.649,2.0,2,VSMOW and GISP,32.3579,2.0,32.3402,2.0,18SN20160922,16,,372,1.0,17.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-0.9733,,78.626,77.78774714,,77.78774714,-1.856,2.0,2,VSMOW and GISP,31.9047,2.0,31.8805,2.0,18SN20160922,16,,373,1.0,18.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-0.6095,,62.78,62.11307232,,62.11307232,-2.152,2.0,2,VSMOW and GISP,31.4918,2.0,31.4193,2.0,18SN20160922,16,,374,1.0,19.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,0.4596,,42.069,41.62418163,,41.62418163,-2.714,2.0,2,VSMOW and GISP,30.5714,2.0,30.5235,2.0,18SN20160922,16,,376,1.0,21.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.4745,,21.072,20.85025668,,20.85025668,-3.304,2.0,2,VSMOW and GISP,27.5436,2.0,28.6117,3.0,18SN20160922,16,,377,1.0,22.0,,,,False,False,,False
JOIS_2016,30/09/2016,02:54:00,77.0072,-140.0088,-1.481,,5.452,5.39483247,,5.39483247,-3.6,2.0,2,VSMOW and GISP,27.5122,2.0,27.5179,2.0,18SN20160922,16,,379,1.0,24.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,0.5065,,348.12,344.1801315,,344.1801315,0.138,2.0,2,VSMOW and GISP,34.7297,2.0,34.7178,2.0,18SN20160922,18,,415,1.0,12.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-0.3108,,280.052,276.9280006,,276.9280006,-0.169,2.0,2,VSMOW and GISP,34.4319,2.0,34.4179,2.0,18SN20160922,18,,416,1.0,13.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-0.7482,,252.239,249.4420202,,249.4420202,-0.386,2.0,2,VSMOW and GISP,34.211,2.0,34.1891,2.0,18SN20160922,18,,417,1.0,14.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.1676,,227.904,225.390121,,225.390121,-1.004,2.0,2,VSMOW and GISP,33.7575,2.0,33.6991,2.0,18SN20160922,18,,418,1.0,15.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.4707,,196.908,194.7506204,,194.7506204,-1.477,2.0,2,VSMOW and GISP,33.1458,2.0,33.1177,2.0,18SN20160922,18,,419,1.0,16.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.4106,,149.381,147.7613368,,147.7613368,-1.609,2.0,2,VSMOW and GISP,32.657,2.0,32.6426,2.0,18SN20160922,18,,421,1.0,18.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.326,,118.174,116.9015349,,116.9015349,-1.654,2.0,2,VSMOW and GISP,32.3525,2.0,32.3439,2.0,18SN20160922,18,,422,1.0,19.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-0.8609,,84.689,83.78389139,,83.78389139,-1.88,2.0,2,VSMOW and GISP,31.8977,2.0,31.9074,2.0,18SN20160922,18,,423,1.0,20.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-0.1303,,61.382,60.72941568,,60.72941568,-2.272,2.0,2,VSMOW and GISP,31.2108,2.0,31.2262,2.0,18SN20160922,18,,424,1.0,21.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,0.1588,,42.066,41.62072442,,41.62072442,-3.087,2.0,2,VSMOW and GISP,29.8512,2.0,29.8005,2.0,18SN20160922,18,,425,1.0,22.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.4225,,21.956,21.72465225,,21.72465225,-3.711,2.0,2,VSMOW and GISP,27.5345,2.0,27.5255,2.0,18SN20160922,18,,426,1.0,23.0,,,,False,False,,False
JOIS_2016,01/10/2016,04:27:00,77.3005,-143.2925,-1.4775,,6.251,6.185369763,,6.185369763,-3.702,2.0,2,VSMOW and GISP,27.4561,2.0,27.4566,2.0,18SN20160922,18,,427,1.0,24.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,0.4702,,363.033,358.9058356,,358.9058356,0.119,2.0,2,VSMOW and GISP,34.7226,2.0,34.7013,2.0,18SN20160922,21,,463,1.0,12.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-0.3173,,296.909,293.5804213,,293.5804213,-0.071,2.0,2,VSMOW and GISP,34.4319,2.0,34.4633,2.0,18SN20160922,21,,464,1.0,13.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-0.8109,,266.549,263.5801108,,263.5801108,-0.426,2.0,2,VSMOW and GISP,34.1519,2.0,34.1672,2.0,18SN20160922,21,,465,1.0,14.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.1471,,244.52,241.8093491,,241.8093491,-0.941,2.0,2,VSMOW and GISP,33.8015,2.0,33.7741,2.0,18SN20160922,21,,466,1.0,15.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.4732,,210.999,208.6768634,,208.6768634,-1.437,2.0,2,VSMOW and GISP,33.1587,2.0,33.1661,2.0,18SN20160922,21,,467,1.0,16.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.4797,,194.771,192.635022,,192.635022,-1.496,2.0,2,VSMOW and GISP,32.9395,2.0,32.9663,2.0,18SN20160922,21,,468,1.0,17.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.4202,,161.647,159.8870975,,159.8870975,-1.587,2.0,2,VSMOW and GISP,32.6271,2.0,32.6664,2.0,18SN20160922,21,,469,1.0,18.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.327,,128.397,127.0093275,,127.0093275,-1.666,2.0,2,VSMOW and GISP,32.3476,2.0,32.4766,2.0,18SN20160922,21,,470,1.0,19.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-0.9112,,93.114,92.11552992,,92.11552992,-1.814,2.0,2,VSMOW and GISP,31.9126,2.0,31.9234,2.0,18SN20160922,21,,471,1.0,20.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,0.382,,61.427,60.77298165,,60.77298165,-2.373,2.0,2,VSMOW and GISP,31.0712,2.0,31.0498,2.0,18SN20160922,21,,472,1.0,21.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-0.0596,,42.031,41.58544906,,41.58544906,-3.158,2.0,2,VSMOW and GISP,29.7404,2.0,29.564,2.0,18SN20160922,21,,473,1.0,22.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.4887,,21.914,21.68275843,,21.68275843,-3.662,2.0,2,VSMOW and GISP,27.619,2.0,27.6391,2.0,18SN20160922,21,,474,1.0,23.0,,,,False,False,,False
JOIS_2016,02/10/2016,02:06:00,77.7002,-146.691,-1.4882,,6.459,6.391082912,,6.391082912,-3.697,2.0,2,VSMOW and GISP,27.6068,2.0,27.6077,2.0,18SN20160922,21,,475,1.0,24.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,0.4975,,335.886,332.0734215,,332.0734215,0.08,2.0,2,VSMOW and GISP,34.7263,2.0,34.719,2.0,18SN20160922,22,,485,1.0,10.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-0.2492,,270.711,267.6803353,,267.6803353,-0.095,2.0,2,VSMOW and GISP,34.4525,2.0,34.4712,2.0,18SN20160922,22,,486,1.0,11.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-0.8374,,237.8,235.1564849,,235.1564849,-0.303,2.0,2,VSMOW and GISP,34.134,2.0,34.2631,2.0,18SN20160922,22,,487,1.0,12.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.2618,,213.247,210.8889503,,210.8889503,-0.617,2.0,2,VSMOW and GISP,33.6164,2.0,,5.0,18SN20160922,22,,488,1.0,13.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.4807,,185.294,183.2574427,,183.2574427,-1.419,2.0,2,VSMOW and GISP,33.1192,2.0,33.1211,2.0,18SN20160922,22,,489,1.0,14.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.4162,,139.003,137.4906323,,137.4906323,-1.55,2.0,2,VSMOW and GISP,32.6224,2.0,32.7337,2.0,18SN20160922,22,,491,1.0,16.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.361,,111.803,110.5938585,,110.5938585,-1.616,2.0,2,VSMOW and GISP,32.329,2.0,32.5227,2.0,18SN20160922,22,,492,1.0,17.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-0.9538,,81.098,80.22690147,,80.22690147,-1.827,2.0,2,VSMOW and GISP,31.8615,2.0,31.8835,2.0,18SN20160922,22,,493,1.0,18.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-0.2118,,60.684,60.03514638,,60.03514638,-2.266,2.0,2,VSMOW and GISP,31.2109,2.0,31.2555,2.0,18SN20160922,22,,495,1.0,20.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-0.412,,41.718,41.27383609,,41.27383609,-2.988,2.0,2,VSMOW and GISP,30.2264,2.0,30.1563,2.0,18SN20160922,22,,496,1.0,21.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.5115,,21.288,21.06239476,,21.06239476,-3.488,2.0,2,VSMOW and GISP,28.1972,2.0,28.2078,2.0,18SN20160922,22,,497,1.0,22.0,,,,False,False,,False
JOIS_2016,02/10/2016,17:01:00,79.0005,-150.0375,-1.5156,,5.512,5.453793969,,5.453793969,-3.5,2.0,2,VSMOW and GISP,28.1914,2.0,28.1946,2.0,18SN20160922,22,,498,1.0,23.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,0.5548,,328.194,324.4828902,,324.4828902,0.115,2.0,2,VSMOW and GISP,34.7408,2.0,34.7388,2.0,18SN20160922,23,,508,1.0,9.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.3554,,263.669,260.7281446,,260.7281446,-0.198,2.0,2,VSMOW and GISP,34.4242,2.0,34.4177,2.0,18SN20160922,23,,509,1.0,10.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.6713,,239.188,236.5341913,,236.5341913,-0.45,2.0,2,VSMOW and GISP,34.2281,2.0,34.1941,2.0,18SN20160922,23,,510,1.0,11.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.2335,,214.973,212.6003068,,212.6003068,-1.109,2.0,2,VSMOW and GISP,33.6106,2.0,33.6019,2.0,18SN20160922,23,,511,1.0,12.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.4712,,189.888,187.8035707,,187.8035707,-1.451,2.0,2,VSMOW and GISP,33.1641,2.0,33.1292,2.0,18SN20160922,23,,512,1.0,13.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.4891,,174.736,172.8242337,,172.8242337,-1.483,2.0,2,VSMOW and GISP,32.9335,2.0,32.9022,2.0,18SN20160922,23,,513,1.0,14.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.4091,,146.332,144.7409516,,144.7409516,-1.597,2.0,2,VSMOW and GISP,32.64,2.0,32.6267,2.0,18SN20160922,23,,514,1.0,15.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.3396,,118.961,117.6753544,,117.6753544,-1.636,2.0,2,VSMOW and GISP,32.3446,2.0,32.3367,2.0,18SN20160922,23,,515,1.0,16.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.9552,,91.69,90.70507442,,90.70507442,-1.749,2.0,2,VSMOW and GISP,31.9558,2.0,31.9389,2.0,18SN20160922,23,,516,1.0,17.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.5813,,42.086,41.63892478,,41.63892478,-3.161,2.0,2,VSMOW and GISP,29.886,2.0,29.7628,2.0,18SN20160922,23,,517,1.0,18.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.8267,,37.537,37.13865824,,37.13865824,-3.291,2.0,2,VSMOW and GISP,29.527,2.0,29.5553,2.0,18SN20160922,23,,518,1.0,19.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.9381,,31.939,31.60049334,,31.60049334,-3.31,2.0,2,VSMOW and GISP,29.2549,2.0,29.4944,2.0,18SN20160922,23,,520,1.0,21.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-0.9608,,21.621,21.39238472,,21.39238472,-3.342,2.0,2,VSMOW and GISP,28.3413,2.0,,5.0,18SN20160922,23,,521,1.0,22.0,,,,False,False,,False
JOIS_2016,03/10/2016,04:12:00,78.2978,-153.2078,-1.487,,5.846,5.784407296,,5.784407296,-3.622,2.0,2,VSMOW and GISP,27.6956,2.0,27.8792,2.0,18SN20160922,23,,523,1.0,24.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.258,,3789.174,3716.155895,,3716.155895,0.278,2.0,2,VSMOW and GISP,34.9579,2.0,34.9595,2.0,18SN20160922,24,,524,1.0,1.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.326,,3056.259,3002.381102,,3002.381102,0.26,2.0,2,VSMOW and GISP,34.9577,2.0,34.958,2.0,18SN20160922,24,,525,1.0,2.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.3759,,2544.517,2502.614124,,2502.614124,0.268,2.0,2,VSMOW and GISP,34.9537,2.0,34.9555,2.0,18SN20160922,24,,526,1.0,3.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.4,,2034.254,2003.133397,,2003.133397,0.26,2.0,2,VSMOW and GISP,34.941,2.0,34.9436,2.0,18SN20160922,24,,527,1.0,4.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.308,,1524.57,1503.046565,,1503.046565,0.222,2.0,2,VSMOW and GISP,34.9098,2.0,34.9118,2.0,18SN20160922,24,,528,1.0,5.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.0298,,1015.348,1002.223819,,1002.223819,0.198,2.0,2,VSMOW and GISP,34.8771,2.0,34.8798,2.0,18SN20160922,24,,529,1.0,6.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.2089,,808.925,798.8627275,,798.8627275,0.2,2.0,2,VSMOW and GISP,34.867,2.0,34.8695,2.0,18SN20160922,24,,530,1.0,7.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.5771,,609.487,602.193365,,602.193365,0.203,2.0,2,VSMOW and GISP,34.8582,2.0,34.8595,2.0,18SN20160922,24,,531,1.0,8.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.8024,,507.754,501.8004754,,501.8004754,0.209,2.0,2,VSMOW and GISP,34.8471,2.0,34.8462,2.0,18SN20160922,24,,532,1.0,9.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.8558,,462.573,457.1989462,,457.1989462,0.228,2.0,2,VSMOW and GISP,34.8361,2.0,34.8368,2.0,18SN20160922,24,,533,1.0,10.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.7278,,392.734,388.2366385,,388.2366385,0.175,2.0,2,VSMOW and GISP,34.7925,2.0,34.7907,2.0,18SN20160922,24,,534,1.0,11.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.5005,,351.126,347.1399423,,347.1399423,0.119,2.0,2,VSMOW and GISP,34.7243,2.0,34.7174,2.0,18SN20160922,24,,535,1.0,12.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.3315,,281.775,278.6228746,,278.6228746,-0.13,2.0,2,VSMOW and GISP,34.4338,2.0,34.4129,2.0,18SN20160922,24,,536,1.0,13.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.2053,,229.025,226.4918452,,226.4918452,-1.052,2.0,2,VSMOW and GISP,33.7008,2.0,33.6554,2.0,18SN20160922,24,,538,1.0,15.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.475,,202.674,200.4450776,,200.4450776,-1.422,2.0,2,VSMOW and GISP,33.1775,2.0,33.1384,2.0,18SN20160922,24,,539,1.0,16.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.4803,,185.777,183.7414154,,183.7414154,-1.523,2.0,2,VSMOW and GISP,32.9635,2.0,32.9465,2.0,18SN20160922,24,,540,1.0,17.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.415,,152.765,151.1032067,,151.1032067,-1.615,2.0,2,VSMOW and GISP,32.6204,2.0,32.6101,2.0,18SN20160922,24,,541,1.0,18.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.2993,,125.62,124.261662,,124.261662,-1.637,2.0,2,VSMOW and GISP,32.3493,2.0,32.3324,2.0,18SN20160922,24,,542,1.0,19.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.8047,,90.252,89.28375079,,89.28375079,-1.84,2.0,2,VSMOW and GISP,31.8714,2.0,31.8816,2.0,18SN20160922,24,,543,1.0,20.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,0.3403,,60.998,60.34787662,,60.34787662,-2.47,2.0,2,VSMOW and GISP,31.0068,2.0,30.9153,2.0,18SN20160922,24,,544,1.0,21.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-0.5276,,41.901,41.456335,,41.456335,-3.237,2.0,2,VSMOW and GISP,29.701,2.0,29.6131,2.0,18SN20160922,24,,545,1.0,22.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.4685,,21.676,21.44702088,,21.44702088,-3.587,2.0,2,VSMOW and GISP,27.9287,2.0,27.8999,2.0,18SN20160922,24,,546,1.0,23.0,,,,False,False,,False
JOIS_2016,03/10/2016,12:10:00,78.0208,-150.1952,-1.4954,,4.601,4.552585041,,4.552585041,-3.628,2.0,2,VSMOW and GISP,27.8452,2.0,27.8495,2.0,18SN20160922,24,,547,1.0,24.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,0.4624,,377.626,373.3301966,,373.3301966,0.056,2.0,2,VSMOW and GISP,34.7141,2.0,34.6954,2.0,18SN20160922,27,,607,1.0,12.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-0.3507,,312.598,309.0904382,,309.0904382,-0.236,2.0,2,VSMOW and GISP,34.4083,2.0,34.3796,2.0,18SN20160922,27,,608,1.0,13.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-0.7944,,286.621,283.422697,,283.422697,-0.486,2.0,2,VSMOW and GISP,34.153,2.0,34.1378,2.0,18SN20160922,27,,609,1.0,14.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.1937,,262.401,259.4881433,,259.4881433,-1.02,2.0,2,VSMOW and GISP,33.7333,2.0,33.7098,2.0,18SN20160922,27,,610,1.0,15.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.4899,,231.058,228.5103873,,228.5103873,-1.403,2.0,2,VSMOW and GISP,33.1501,2.0,33.1399,2.0,18SN20160922,27,,611,1.0,16.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.4887,,210.036,207.7307336,,207.7307336,-1.481,2.0,2,VSMOW and GISP,32.9488,2.0,32.9372,2.0,18SN20160922,27,,612,1.0,17.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.4235,,171.701,169.8322351,,169.8322351,-1.571,2.0,2,VSMOW and GISP,32.6282,2.0,32.6356,2.0,18SN20160922,27,,613,1.0,18.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.297,,134.818,133.3625731,,133.3625731,-1.634,2.0,2,VSMOW and GISP,32.3364,2.0,32.4651,2.0,18SN20160922,27,,614,1.0,19.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-0.7607,,92.148,91.16264201,,91.16264201,-1.821,2.0,2,VSMOW and GISP,31.8342,2.0,31.957,2.0,18SN20160922,27,,615,1.0,20.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,0.2738,,67.134,66.42015016,,66.42015016,-2.3,2.0,2,VSMOW and GISP,31.1079,2.0,31.2292,2.0,18SN20160922,27,,616,1.0,21.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-0.2549,,41.766,41.32443623,,41.32443623,-2.855,2.0,2,VSMOW and GISP,29.5619,2.0,30.1747,3.0,18SN20160922,27,,617,1.0,22.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.3956,,21.599,21.37169422,,21.37169422,-3.061,2.0,2,VSMOW and GISP,27.5664,2.0,,5.0,18SN20160922,27,,618,1.0,23.0,,,,False,False,,False
JOIS_2016,05/10/2016,12:24:00,76.995,-149.9973,-1.473,,5.632,5.57294538,,5.57294538,-3.737,2.0,2,VSMOW and GISP,27.1563,2.0,27.2427,2.0,18SN20160922,27,,619,1.0,24.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,0.5167,,368.309,364.1346192,,364.1346192,0.112,2.0,2,VSMOW and GISP,34.7294,2.0,34.7342,2.0,18SN20160922,28,,628,1.0,9.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-0.3287,,302.82,299.435187,,299.435187,-0.168,2.0,2,VSMOW and GISP,34.4226,2.0,34.4056,2.0,18SN20160922,28,,629,1.0,10.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-0.9122,,274.749,271.6963757,,271.6963757,-0.624,2.0,2,VSMOW and GISP,34.0534,2.0,34.0467,2.0,18SN20160922,28,,630,1.0,11.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-1.2194,,255.346,252.520794,,252.520794,-1.057,2.0,2,VSMOW and GISP,33.6992,2.0,33.6628,2.0,18SN20160922,28,,631,1.0,12.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-1.4633,,237.006,234.3941031,,234.3941031,-1.439,2.0,2,VSMOW and GISP,33.1981,2.0,33.1619,2.0,18SN20160922,28,,632,1.0,13.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-1.482,,227.194,224.6955658,,224.6955658,-1.561,2.0,2,VSMOW and GISP,32.9989,2.0,32.8193,3.0,18SN20160922,28,,633,1.0,14.0,,,,False,False,,False
JOIS_2016,06/10/2016,01:08:00,76.512,-154.6537,-1.6152,,186.768,184.7321914,,184.7321914,-1.641,2.0,2,VSMOW and GISP,32.616,2.0,32.6079,2.0,18SN20160922,28,,634,1.0,15.0,,,,False,False,,False
