//<Encoding>UTF-8</Encoding>
//<Version>ODV Data Blob v1 - Data Window</Version>
//<Creator>rschlitz@awi-009603</Creator>
//<CreateTime>2025-11-13T13:38:38</CreateTime>
//<Software>Web Ocean Data View 5.8.3 - web_server: 45 - 64 bit (Linux)</Software>
//<Source>GLODAPv2.2023.odv</Source>
//<SourceLastModified>2024-04-22T21:05:16</SourceLastModified>
//<View>FullScreenMap</View>
//<WindowId>1</WindowId>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Description>Hydrographic and carbon data for the global ocean (GLODAP version v2.2023)</Description>
//
//<DataVariable>label="SALNTY [PSS-78]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable="Practical Salinity [psu]"</DataVariable>
//<DataVariable>label="O18/O16 [/MILLE]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable=""</DataVariable>
//<DataVariable>label="TEMPERATURE [DEG C]" value_type="FLOAT" qf_schema="ODV" significant_digits="3" is_primary_variable="F" comment="" key_variable="Temperature [degC]"</DataVariable>
//
SALNTY [PSS-78],O18/O16 [/MILLE],TEMPERATURE [DEG C],Station,Sample ID:INTEGER,Longitude [degrees East],Latitude [degrees North],yyyy-mm-ddThh:mm:ss.sss
34.912998,0.280000,-0.600500,71,21,41.61700,82.26800,1993-08-20T00:00:00
34.910000,0.230000,-0.617600,71,22,41.61700,82.26800,1993-08-20T00:00:00
34.911999,0.250000,-0.636900,71,23,41.61700,82.26800,1993-08-20T00:00:00
34.912998,0.250000,-0.650100,71,24,41.61700,82.26800,1993-08-20T00:00:00
34.992001,0.260000,2.652200,72,10,41.87800,82.20000,1993-08-20T00:00:00
34.991001,0.280000,2.265400,72,12,41.87800,82.20000,1993-08-20T00:00:00
34.948002,0.290000,1.120800,72,16,41.87800,82.20000,1993-08-20T00:00:00
34.910000,0.250000,-0.419400,72,22,41.87800,82.20000,1993-08-20T00:00:00
34.909000,0.220000,-0.463800,72,23,41.87800,82.20000,1993-08-20T00:00:00
33.405998,-0.020000,-1.722800,73,2,42.03800,82.16000,1993-08-20T00:00:00
34.209000,0.160000,-1.016600,73,6,42.03800,82.16000,1993-08-20T00:00:00
34.791000,0.210000,2.112600,73,9,42.03800,82.16000,1993-08-20T00:00:00
34.901001,0.270000,2.452300,73,11,42.03800,82.16000,1993-08-20T00:00:00
34.987999,0.250000,2.682600,73,14,42.03800,82.16000,1993-08-20T00:00:00
34.995998,0.290000,2.444000,73,16,42.03800,82.16000,1993-08-20T00:00:00
34.999001,0.330000,1.671800,73,17,42.03800,82.16000,1993-08-20T00:00:00
34.951000,0.300000,1.159800,73,18,42.03800,82.16000,1993-08-20T00:00:00
34.923000,0.220000,0.499500,73,19,42.03800,82.16000,1993-08-20T00:00:00
34.916000,0.220000,0.142600,73,20,42.03800,82.16000,1993-08-20T00:00:00
34.912998,0.220000,-0.068100,73,21,42.03800,82.16000,1993-08-20T00:00:00
34.910000,0.280000,-0.178800,73,22,42.03800,82.16000,1993-08-20T00:00:00
34.598999,0.190000,1.317600,74,4,42.56500,82.12500,1993-08-21T00:00:00
34.902000,0.280000,2.648100,74,6,42.56500,82.12500,1993-08-21T00:00:00
34.939999,0.280000,2.630600,74,7,42.56500,82.12500,1993-08-21T00:00:00
34.894001,0.250000,1.929100,74,8,42.56500,82.12500,1993-08-21T00:00:00
34.929001,0.260000,2.299300,74,9,42.56500,82.12500,1993-08-21T00:00:00
34.956001,0.320000,2.235200,74,10,42.56500,82.12500,1993-08-21T00:00:00
34.981998,0.260000,0.906600,74,11,42.56500,82.12500,1993-08-21T00:00:00
34.904999,0.230000,0.459800,74,12,42.56500,82.12500,1993-08-21T00:00:00
33.980000,0.060000,-1.446300,76,1,43.55300,82.02200,1993-08-21T00:00:00
34.433998,0.120000,-0.491300,76,2,43.55300,82.02200,1993-08-21T00:00:00
34.466999,0.110000,-1.359000,76,3,43.55300,82.02200,1993-08-21T00:00:00
34.612999,0.130000,-1.032200,76,4,43.55300,82.02200,1993-08-21T00:00:00
34.737999,0.160000,0.400800,76,5,43.55300,82.02200,1993-08-21T00:00:00
34.750000,0.140000,0.447200,76,6,43.55300,82.02200,1993-08-21T00:00:00
34.759998,0.160000,0.146800,76,7,43.55300,82.02200,1993-08-21T00:00:00
34.765999,0.140000,0.079000,76,9,43.55300,82.02200,1993-08-21T00:00:00
34.770000,0.130000,0.002300,76,10,43.55300,82.02200,1993-08-21T00:00:00
34.808998,0.160000,0.346800,76,11,43.55300,82.02200,1993-08-21T00:00:00
34.808998,0.200000,0.248700,76,12,43.55300,82.02200,1993-08-21T00:00:00
34.808998,0.190000,0.259100,76,13,43.55300,82.02200,1993-08-21T00:00:00
28.415001,-3.240000,0.521200,77,1,102.32000,78.03500,1993-08-26T00:00:00
28.955999,-3.070000,1.018200,77,3,102.32000,78.03500,1993-08-26T00:00:00
32.124001,-1.580000,-0.045700,77,5,102.32000,78.03500,1993-08-26T00:00:00
33.483002,-0.680000,-0.775000,77,7,102.32000,78.03500,1993-08-26T00:00:00
34.000999,-0.200000,-0.904600,77,9,102.32000,78.03500,1993-08-26T00:00:00
34.240002,-0.130000,-0.958700,77,12,102.32000,78.03500,1993-08-26T00:00:00
34.301998,-0.110000,-1.003000,77,14,102.32000,78.03500,1993-08-26T00:00:00
34.321999,-0.090000,-1.025800,77,15,102.32000,78.03500,1993-08-26T00:00:00
30.229000,-2.570000,-0.240800,78,1,102.17000,77.69300,1993-08-27T00:00:00
32.784000,-1.190000,-0.683900,78,3,102.17000,77.69300,1993-08-27T00:00:00
33.790001,-0.370000,-0.972500,78,5,102.17000,77.69300,1993-08-27T00:00:00
34.160000,-0.220000,-0.982700,78,8,102.17000,77.69300,1993-08-27T00:00:00
34.217999,-0.190000,-1.018000,78,9,102.17000,77.69300,1993-08-27T00:00:00
34.306000,-0.210000,-1.046500,78,11,102.17000,77.69300,1993-08-27T00:00:00
34.307999,-0.170000,-1.048500,78,13,102.17000,77.69300,1993-08-27T00:00:00
27.604000,-3.210000,-0.706700,79,1,101.76000,77.88200,1993-08-27T00:00:00
27.676001,-3.210000,-0.701700,79,3,101.76000,77.88200,1993-08-27T00:00:00
31.500999,-2.010000,1.273900,79,6,101.76000,77.88200,1993-08-27T00:00:00
33.348999,-0.780000,-0.381400,79,7,101.76000,77.88200,1993-08-27T00:00:00
33.715000,-0.500000,-0.922500,79,8,101.76000,77.88200,1993-08-27T00:00:00
34.264000,-0.130000,-0.978600,79,14,101.76000,77.88200,1993-08-27T00:00:00
34.270000,-0.110000,-0.979400,79,15,101.76000,77.88200,1993-08-27T00:00:00
28.528999,-4.390000,-0.123700,80,1,133.34000,76.53700,1993-09-01T00:00:00
30.271999,-3.800000,0.213900,80,7,133.34000,76.53700,1993-09-01T00:00:00
31.976000,-2.560000,-0.834200,80,15,133.34000,76.53700,1993-09-01T00:00:00
32.026001,-2.540000,-0.846500,80,18,133.34000,76.53700,1993-09-01T00:00:00
32.762001,-1.110000,-1.687600,81,1,132.34000,78.71500,1993-09-02T00:00:00
32.771000,-1.140000,-1.704600,81,2,132.34000,78.71500,1993-09-02T00:00:00
33.896999,-0.570000,-1.802500,81,3,132.34000,78.71500,1993-09-02T00:00:00
34.237000,-0.160000,-1.591300,81,5,132.34000,78.71500,1993-09-02T00:00:00
34.630001,0.100000,0.232600,81,7,132.34000,78.71500,1993-09-02T00:00:00
34.820000,0.200000,1.557700,81,9,132.34000,78.71500,1993-09-02T00:00:00
34.886002,0.240000,1.496800,81,11,132.34000,78.71500,1993-09-02T00:00:00
34.869999,0.250000,0.745200,81,12,132.34000,78.71500,1993-09-02T00:00:00
34.862999,0.210000,0.250100,81,19,132.34000,78.71500,1993-09-02T00:00:00
34.865002,0.230000,0.097400,81,20,132.34000,78.71500,1993-09-02T00:00:00
34.875000,0.260000,-0.129300,81,27,132.34000,78.71500,1993-09-02T00:00:00
34.905998,0.270000,-0.212000,81,33,132.34000,78.71500,1993-09-02T00:00:00
34.917000,0.300000,-0.554600,81,40,132.34000,78.71500,1993-09-02T00:00:00
34.918999,0.250000,-0.705400,81,41,132.34000,78.71500,1993-09-02T00:00:00
34.924000,0.260000,-0.772600,81,42,132.34000,78.71500,1993-09-02T00:00:00
34.931000,0.280000,-0.796200,81,43,132.34000,78.71500,1993-09-02T00:00:00
34.937000,0.230000,-0.782700,81,44,132.34000,78.71500,1993-09-02T00:00:00
34.938000,0.220000,-0.777400,81,45,132.34000,78.71500,1993-09-02T00:00:00
34.941002,0.220000,-0.771800,81,46,132.34000,78.71500,1993-09-02T00:00:00
34.939999,0.220000,-0.768100,81,47,132.34000,78.71500,1993-09-02T00:00:00
32.325001,-1.360000,-1.714600,82,1,130.57001,79.64700,1993-09-03T00:00:00
32.644001,-1.100000,-1.716500,82,2,130.57001,79.64700,1993-09-03T00:00:00
33.985001,-0.490000,-1.829400,82,3,130.57001,79.64700,1993-09-03T00:00:00
34.091999,-0.440000,-1.831000,82,4,130.57001,79.64700,1993-09-03T00:00:00
34.150002,-0.330000,-1.743100,82,5,130.57001,79.64700,1993-09-03T00:00:00
34.306000,-0.060000,-1.306300,82,6,130.57001,79.64700,1993-09-03T00:00:00
34.442001,0.030000,-0.535500,82,7,130.57001,79.64700,1993-09-03T00:00:00
34.625000,0.100000,0.515900,82,8,130.57001,79.64700,1993-09-03T00:00:00
34.736000,0.190000,1.093200,82,9,130.57001,79.64700,1993-09-03T00:00:00
34.879002,0.280000,1.548500,82,10,130.57001,79.64700,1993-09-03T00:00:00
34.924000,0.280000,1.628800,82,11,130.57001,79.64700,1993-09-03T00:00:00
34.928001,0.240000,1.118700,82,12,130.57001,79.64700,1993-09-03T00:00:00
34.914001,0.190000,0.599300,82,13,130.57001,79.64700,1993-09-03T00:00:00
34.896999,0.220000,-0.176100,82,14,130.57001,79.64700,1993-09-03T00:00:00
34.916000,0.210000,-0.404300,82,15,130.57001,79.64700,1993-09-03T00:00:00
34.917999,0.280000,-0.616700,82,16,130.57001,79.64700,1993-09-03T00:00:00
34.919998,0.230000,-0.712500,82,17,130.57001,79.64700,1993-09-03T00:00:00
34.924000,0.200000,-0.774900,82,19,130.57001,79.64700,1993-09-03T00:00:00
34.928001,0.260000,-0.793100,82,20,130.57001,79.64700,1993-09-03T00:00:00
34.931999,0.210000,-0.790200,82,22,130.57001,79.64700,1993-09-03T00:00:00
34.941002,0.290000,-0.748700,82,24,130.57001,79.64700,1993-09-03T00:00:00
34.942001,0.240000,-0.743400,82,25,130.57001,79.64700,1993-09-03T00:00:00
34.941002,0.270000,-0.738800,82,26,130.57001,79.64700,1993-09-03T00:00:00
34.942001,0.210000,-0.732100,82,27,130.57001,79.64700,1993-09-03T00:00:00
34.193001,-0.250000,-1.620200,83,5,132.96001,78.48700,1993-09-04T00:00:00
34.784000,0.170000,1.399800,83,8,132.96001,78.48700,1993-09-04T00:00:00
34.879002,0.260000,1.337800,83,10,132.96001,78.48700,1993-09-04T00:00:00
34.872002,0.340000,0.724800,83,11,132.96001,78.48700,1993-09-04T00:00:00
34.874001,0.230000,0.250800,83,12,132.96001,78.48700,1993-09-04T00:00:00
34.872002,0.260000,-0.041200,83,13,132.96001,78.48700,1993-09-04T00:00:00
34.895000,0.250000,-0.176200,83,14,132.96001,78.48700,1993-09-04T00:00:00
34.910999,0.300000,-0.423200,83,15,132.96001,78.48700,1993-09-04T00:00:00
34.914001,0.280000,-0.582200,83,17,132.96001,78.48700,1993-09-04T00:00:00
34.912998,0.260000,-0.642200,83,18,132.96001,78.48700,1993-09-04T00:00:00
34.919998,0.340000,-0.717200,83,19,132.96001,78.48700,1993-09-04T00:00:00
34.929001,0.260000,-0.772200,83,20,132.96001,78.48700,1993-09-04T00:00:00
34.932999,0.290000,-0.772200,83,21,132.96001,78.48700,1993-09-04T00:00:00
32.702000,-1.100000,-1.641900,84,1,133.05000,78.37800,1993-09-04T00:00:00
34.009998,-0.490000,-1.813700,84,3,133.05000,78.37800,1993-09-04T00:00:00
34.327999,-0.210000,-1.441500,84,5,133.05000,78.37800,1993-09-04T00:00:00
34.900002,0.240000,1.750800,84,12,133.05000,78.37800,1993-09-04T00:00:00
34.882000,0.190000,1.203300,84,13,133.05000,78.37800,1993-09-04T00:00:00
34.867001,0.230000,0.141900,84,15,133.05000,78.37800,1993-09-04T00:00:00
34.873001,0.250000,0.025600,84,16,133.05000,78.37800,1993-09-04T00:00:00
34.897999,0.200000,-0.218400,84,18,133.05000,78.37800,1993-09-04T00:00:00
34.912998,0.230000,-0.436000,84,19,133.05000,78.37800,1993-09-04T00:00:00
34.921001,0.200000,-0.755600,84,23,133.05000,78.37800,1993-09-04T00:00:00
34.921001,0.240000,-0.755600,84,24,133.05000,78.37800,1993-09-04T00:00:00
32.474998,-1.130000,-1.460500,85,2,133.25999,78.30700,1993-09-04T00:00:00
32.473999,-0.940000,-1.655800,85,3,133.25999,78.30700,1993-09-04T00:00:00
33.945999,-0.510000,-1.792300,85,4,133.25999,78.30700,1993-09-04T00:00:00
34.471001,-0.040000,-0.837800,85,6,133.25999,78.30700,1993-09-04T00:00:00
34.776001,0.140000,1.261800,85,10,133.25999,78.30700,1993-09-04T00:00:00
34.855000,0.190000,1.384500,85,11,133.25999,78.30700,1993-09-04T00:00:00
34.869999,0.200000,1.157000,85,12,133.25999,78.30700,1993-09-04T00:00:00
34.869999,0.240000,0.706100,85,14,133.25999,78.30700,1993-09-04T00:00:00
34.872002,0.250000,0.311800,85,16,133.25999,78.30700,1993-09-04T00:00:00
34.882000,0.270000,0.035400,85,17,133.25999,78.30700,1993-09-04T00:00:00
34.876999,0.330000,-0.056500,85,18,133.25999,78.30700,1993-09-04T00:00:00
34.886002,0.230000,-0.156900,85,20,133.25999,78.30700,1993-09-04T00:00:00
34.890999,0.210000,-0.190300,85,21,133.25999,78.30700,1993-09-04T00:00:00
34.902000,0.200000,-0.252900,85,22,133.25999,78.30700,1993-09-04T00:00:00
34.908001,0.240000,-0.335900,85,23,133.25999,78.30700,1993-09-04T00:00:00
34.911999,0.210000,-0.430800,85,24,133.25999,78.30700,1993-09-04T00:00:00
34.915001,0.240000,-0.546800,85,25,133.25999,78.30700,1993-09-04T00:00:00
32.556000,-1.060000,-1.355000,87,2,133.39000,78.14300,1993-09-05T00:00:00
32.610001,-1.090000,-1.361000,87,3,133.39000,78.14300,1993-09-05T00:00:00
33.183998,-0.860000,-1.376000,87,5,133.39000,78.14300,1993-09-05T00:00:00
34.050999,-0.390000,-1.795000,87,7,133.39000,78.14300,1993-09-05T00:00:00
34.521999,0.090000,-0.483000,87,8,133.39000,78.14300,1993-09-05T00:00:00
34.599998,0.080000,-0.069000,87,9,133.39000,78.14300,1993-09-05T00:00:00
34.763000,0.240000,1.175000,87,11,133.39000,78.14300,1993-09-05T00:00:00
34.855999,0.200000,1.647000,87,13,133.39000,78.14300,1993-09-05T00:00:00
34.868000,0.270000,1.563000,87,14,133.39000,78.14300,1993-09-05T00:00:00
34.868000,0.230000,0.959000,87,17,133.39000,78.14300,1993-09-05T00:00:00
34.868000,0.310000,0.811000,87,18,133.39000,78.14300,1993-09-05T00:00:00
34.872002,0.200000,0.749000,87,19,133.39000,78.14300,1993-09-05T00:00:00
34.869999,0.260000,0.582000,87,20,133.39000,78.14300,1993-09-05T00:00:00
34.863998,0.260000,0.203000,87,22,133.39000,78.14300,1993-09-05T00:00:00
34.867001,0.210000,0.090000,87,23,133.39000,78.14300,1993-09-05T00:00:00
34.868999,0.320000,0.038000,87,24,133.39000,78.14300,1993-09-05T00:00:00
34.868000,0.310000,0.027000,87,25,133.39000,78.14300,1993-09-05T00:00:00
32.056000,-1.290000,-1.209300,88,2,133.52000,78.10000,1993-09-05T00:00:00
34.110001,-0.370000,-1.483700,88,5,133.52000,78.10000,1993-09-05T00:00:00
34.300999,-0.190000,-1.317700,88,6,133.52000,78.10000,1993-09-05T00:00:00
34.827999,0.160000,1.577500,88,8,133.52000,78.10000,1993-09-05T00:00:00
34.880001,0.270000,1.374500,88,11,133.52000,78.10000,1993-09-05T00:00:00
34.873001,0.230000,1.120800,88,12,133.52000,78.10000,1993-09-05T00:00:00
34.868999,0.200000,0.677500,88,14,133.52000,78.10000,1993-09-05T00:00:00
32.557999,-1.040000,-1.186700,89,2,133.55000,78.07300,1993-09-05T00:00:00
33.662998,-0.630000,-1.583000,89,4,133.55000,78.07300,1993-09-05T00:00:00
34.144001,-0.350000,-1.477600,89,6,133.55000,78.07300,1993-09-05T00:00:00
34.534000,0.000000,-0.082300,89,8,133.55000,78.07300,1993-09-05T00:00:00
34.803001,0.200000,1.287000,89,10,133.55000,78.07300,1993-09-05T00:00:00
34.849998,0.270000,1.444300,89,12,133.55000,78.07300,1993-09-05T00:00:00
31.413000,-1.750000,-1.454800,90,3,133.56000,77.90200,1993-09-06T00:00:00
33.626999,-0.690000,-1.580700,90,8,133.56000,77.90200,1993-09-06T00:00:00
33.790001,-0.650000,-1.525600,90,14,133.56000,77.90200,1993-09-06T00:00:00
33.916000,-0.450000,-1.349300,90,19,133.56000,77.90200,1993-09-06T00:00:00
30.775999,-2.120000,-1.485000,91,3,133.58000,77.66200,1993-09-06T00:00:00
32.055000,-1.270000,-1.553000,91,5,133.58000,77.66200,1993-09-06T00:00:00
33.327000,-0.930000,-1.591000,91,8,133.58000,77.66200,1993-09-06T00:00:00
33.404999,-0.820000,-1.606000,91,12,133.58000,77.66200,1993-09-06T00:00:00
29.452000,-3.070000,-1.138900,92,2,133.57001,77.40300,1993-09-06T00:00:00
31.280001,-2.060000,-1.499400,92,4,133.57001,77.40300,1993-09-06T00:00:00
33.101002,-1.120000,-1.605400,92,7,133.57001,77.40300,1993-09-06T00:00:00
33.115002,-1.180000,-1.608900,92,11,133.57001,77.40300,1993-09-06T00:00:00
31.750000,-1.540000,-1.226000,93,2,126.39000,77.03300,1993-09-07T00:00:00
32.933998,-1.080000,-1.629000,93,3,126.39000,77.03300,1993-09-07T00:00:00
33.797001,-0.840000,-1.757500,93,6,126.39000,77.03300,1993-09-07T00:00:00
33.957001,-0.580000,-1.453700,93,8,126.39000,77.03300,1993-09-07T00:00:00
34.384998,-0.650000,-0.411300,93,10,126.39000,77.03300,1993-09-07T00:00:00
34.743999,0.110000,0.534500,93,12,126.39000,77.03300,1993-09-07T00:00:00
34.738998,0.130000,0.536700,93,13,126.39000,77.03300,1993-09-07T00:00:00
32.284000,-1.380000,-1.728000,94,1,126.09000,77.47000,1993-09-08T00:00:00
32.905998,-1.130000,-1.727000,94,2,126.09000,77.47000,1993-09-08T00:00:00
34.035999,-0.400000,-1.648000,94,3,126.09000,77.47000,1993-09-08T00:00:00
34.249001,-0.170000,-1.541000,94,4,126.09000,77.47000,1993-09-08T00:00:00
34.716999,0.160000,0.922000,94,7,126.09000,77.47000,1993-09-08T00:00:00
34.842999,0.230000,1.790000,94,9,126.09000,77.47000,1993-09-08T00:00:00
34.887001,0.260000,1.768000,94,12,126.09000,77.47000,1993-09-08T00:00:00
34.888000,0.200000,1.352600,94,14,126.09000,77.47000,1993-09-08T00:00:00
34.900002,0.230000,1.476000,94,15,126.09000,77.47000,1993-09-08T00:00:00
34.882999,0.180000,0.711900,94,20,126.09000,77.47000,1993-09-08T00:00:00
34.874001,0.200000,0.218300,94,22,126.09000,77.47000,1993-09-08T00:00:00
34.877998,0.240000,-0.058800,94,23,126.09000,77.47000,1993-09-08T00:00:00
34.894001,0.240000,-0.197500,94,24,126.09000,77.47000,1993-09-08T00:00:00
34.910999,0.240000,-0.408600,94,25,126.09000,77.47000,1993-09-08T00:00:00
34.916000,0.230000,-0.646000,94,26,126.09000,77.47000,1993-09-08T00:00:00
34.917999,0.220000,-0.733400,94,28,126.09000,77.47000,1993-09-08T00:00:00
34.918999,0.200000,-0.746400,94,29,126.09000,77.47000,1993-09-08T00:00:00
31.870001,-1.460000,-1.441000,96,2,126.36000,77.13000,1993-09-09T00:00:00
32.505001,-1.150000,-1.602900,96,3,126.36000,77.13000,1993-09-09T00:00:00
34.269001,-0.430000,-1.316400,96,5,126.36000,77.13000,1993-09-09T00:00:00
34.448002,-0.100000,-0.907100,96,7,126.36000,77.13000,1993-09-09T00:00:00
34.827999,0.170000,1.279400,96,11,126.36000,77.13000,1993-09-09T00:00:00
34.874001,0.190000,0.938200,96,14,126.36000,77.13000,1993-09-09T00:00:00
34.874001,0.220000,0.871400,96,15,126.36000,77.13000,1993-09-09T00:00:00
32.076000,-1.330000,-1.585200,97,1,126.32000,77.09800,1993-09-09T00:00:00
33.231998,-0.880000,-1.760000,99,1,125.59000,77.86300,1993-09-10T00:00:00
34.103001,-0.330000,-1.758300,99,3,125.59000,77.86300,1993-09-10T00:00:00
34.721001,0.150000,0.979700,99,6,125.59000,77.86300,1993-09-10T00:00:00
34.835999,0.280000,1.798400,99,8,125.59000,77.86300,1993-09-10T00:00:00
34.897999,0.250000,1.842500,99,10,125.59000,77.86300,1993-09-10T00:00:00
34.900002,0.250000,1.636200,99,11,125.59000,77.86300,1993-09-10T00:00:00
34.886002,0.230000,1.352100,99,12,125.59000,77.86300,1993-09-10T00:00:00
34.872002,0.200000,0.694300,99,14,125.59000,77.86300,1993-09-10T00:00:00
34.882000,0.230000,0.409400,99,15,125.59000,77.86300,1993-09-10T00:00:00
34.882000,0.260000,0.044400,99,17,125.59000,77.86300,1993-09-10T00:00:00
34.890999,0.270000,-0.167600,99,18,125.59000,77.86300,1993-09-10T00:00:00
34.916000,0.270000,-0.674300,99,21,125.59000,77.86300,1993-09-10T00:00:00
34.926998,0.260000,-0.804000,99,23,125.59000,77.86300,1993-09-10T00:00:00
33.594002,-0.410000,-1.820200,101,1,122.88000,79.23700,1993-09-12T00:00:00
33.848000,-0.330000,-1.816100,101,3,122.88000,79.23700,1993-09-12T00:00:00
34.223000,-0.250000,-1.832500,101,5,122.88000,79.23700,1993-09-12T00:00:00
34.900002,0.230000,2.143700,101,8,122.88000,79.23700,1993-09-12T00:00:00
34.915001,0.230000,2.025400,101,9,122.88000,79.23700,1993-09-12T00:00:00
34.924999,0.250000,1.653400,101,10,122.88000,79.23700,1993-09-12T00:00:00
34.921001,0.270000,1.279700,101,11,122.88000,79.23700,1993-09-12T00:00:00
34.910000,0.240000,0.386700,101,12,122.88000,79.23700,1993-09-12T00:00:00
34.907001,0.270000,-0.028300,101,13,122.88000,79.23700,1993-09-12T00:00:00
34.914001,0.230000,-0.385600,101,15,122.88000,79.23700,1993-09-12T00:00:00
34.918999,0.220000,-0.671100,101,17,122.88000,79.23700,1993-09-12T00:00:00
34.923000,0.230000,-0.778500,101,19,122.88000,79.23700,1993-09-12T00:00:00
34.931999,0.250000,-0.795900,101,21,122.88000,79.23700,1993-09-12T00:00:00
34.941002,0.220000,-0.752500,101,23,122.88000,79.23700,1993-09-12T00:00:00
34.942001,0.210000,-0.748300,101,24,122.88000,79.23700,1993-09-12T00:00:00
34.888000,0.250000,2.101200,103,1,118.24000,79.03700,1993-09-14T00:00:00
34.945000,0.280000,1.985100,103,2,118.24000,79.03700,1993-09-14T00:00:00
34.929001,0.220000,1.650700,103,3,118.24000,79.03700,1993-09-14T00:00:00
34.861000,0.250000,0.616800,103,4,118.24000,79.03700,1993-09-14T00:00:00
34.910000,0.240000,0.814600,103,5,118.24000,79.03700,1993-09-14T00:00:00
34.868000,0.210000,0.191500,103,6,118.24000,79.03700,1993-09-14T00:00:00
34.851002,0.220000,0.046100,103,7,118.24000,79.03700,1993-09-14T00:00:00
34.881001,0.190000,0.138300,103,8,118.24000,79.03700,1993-09-14T00:00:00
34.903999,0.250000,0.118300,103,9,118.24000,79.03700,1993-09-14T00:00:00
34.907001,0.220000,-0.090600,103,10,118.24000,79.03700,1993-09-14T00:00:00
34.918999,0.230000,-0.739500,103,11,118.24000,79.03700,1993-09-14T00:00:00
34.939999,0.210000,-0.772700,103,12,118.24000,79.03700,1993-09-14T00:00:00
33.939999,-0.210000,-1.750000,104,5,118.71000,78.66800,1993-09-14T00:00:00
34.384998,-0.080000,-0.547000,104,8,118.71000,78.66800,1993-09-14T00:00:00
34.748001,0.200000,1.650000,104,11,118.71000,78.66800,1993-09-14T00:00:00
34.887001,0.290000,2.012000,104,17,118.71000,78.66800,1993-09-14T00:00:00
34.914001,0.230000,1.837000,104,20,118.71000,78.66800,1993-09-14T00:00:00
34.909000,0.240000,1.612000,104,21,118.71000,78.66800,1993-09-14T00:00:00
34.898998,0.250000,0.870000,104,22,118.71000,78.66800,1993-09-14T00:00:00
34.889000,0.200000,0.341000,104,23,118.71000,78.66800,1993-09-14T00:00:00
34.896000,0.220000,0.185000,104,24,118.71000,78.66800,1993-09-14T00:00:00
34.896000,0.260000,0.039000,104,25,118.71000,78.66800,1993-09-14T00:00:00
34.900002,0.220000,-0.109000,104,26,118.71000,78.66800,1993-09-14T00:00:00
34.912998,0.240000,-0.394000,104,28,118.71000,78.66800,1993-09-14T00:00:00
34.916000,0.270000,-0.683000,104,30,118.71000,78.66800,1993-09-14T00:00:00
34.923000,0.250000,-0.761000,104,32,118.71000,78.66800,1993-09-14T00:00:00
34.935001,0.260000,-0.775000,104,33,118.71000,78.66800,1993-09-14T00:00:00
33.331001,-0.580000,-1.805200,106,1,118.58000,78.00200,1993-09-15T00:00:00
34.007000,-0.320000,-1.765500,106,3,118.58000,78.00200,1993-09-15T00:00:00
34.441002,-0.020000,-0.566100,106,5,118.58000,78.00200,1993-09-15T00:00:00
34.783001,0.120000,1.383600,106,7,118.58000,78.00200,1993-09-15T00:00:00
34.888000,0.230000,1.881500,106,9,118.58000,78.00200,1993-09-15T00:00:00
34.901001,0.230000,1.522900,106,11,118.58000,78.00200,1993-09-15T00:00:00
34.876999,0.220000,0.823300,106,13,118.58000,78.00200,1993-09-15T00:00:00
34.862999,0.220000,0.215100,106,15,118.58000,78.00200,1993-09-15T00:00:00
34.882999,0.260000,0.070800,106,17,118.58000,78.00200,1993-09-15T00:00:00
34.914001,0.210000,-0.546500,106,21,118.58000,78.00200,1993-09-15T00:00:00
34.919998,0.290000,-0.753800,106,23,118.58000,78.00200,1993-09-15T00:00:00
34.924999,0.230000,-0.804200,106,24,118.58000,78.00200,1993-09-15T00:00:00
34.868999,0.170000,1.044200,107,12,118.57000,77.67700,1993-09-16T00:00:00
34.860001,0.240000,0.733100,107,14,118.57000,77.67700,1993-09-16T00:00:00
34.876999,0.270000,0.652800,107,15,118.57000,77.67700,1993-09-16T00:00:00
34.867001,0.180000,0.332700,107,16,118.57000,77.67700,1993-09-16T00:00:00
34.866001,0.210000,0.147100,107,17,118.57000,77.67700,1993-09-16T00:00:00
34.874001,0.180000,0.037600,107,18,118.57000,77.67700,1993-09-16T00:00:00
33.088001,-0.960000,-1.754300,108,1,118.45000,77.54700,1993-09-17T00:00:00
33.997002,-0.370000,-1.332600,108,3,118.45000,77.54700,1993-09-17T00:00:00
34.373001,-0.070000,-1.133000,108,5,118.45000,77.54700,1993-09-17T00:00:00
34.736000,0.160000,0.654600,108,9,118.45000,77.54700,1993-09-17T00:00:00
34.847000,0.260000,1.260400,108,12,118.45000,77.54700,1993-09-17T00:00:00
